"Date","Price","Open","High","Low","Vol.","Change %"
"02/07/2024","1,611.24","1,616.28","1,618.52","1,608.38","","-0.29%"
"02/06/2024","1,615.92","1,615.44","1,620.30","1,611.19","","0.05%"
"02/05/2024","1,615.18","1,613.86","1,618.78","1,601.77","","0.10%"
"02/02/2024","1,613.57","1,612.58","1,614.88","1,601.18","","0.11%"
"02/01/2024","1,611.79","1,608.01","1,624.10","1,602.11","","0.27%"
"01/31/2024","1,607.49","1,604.02","1,614.04","1,603.01","","0.24%"
"01/30/2024","1,603.60","1,599.31","1,616.67","1,596.70","","0.29%"
"01/29/2024","1,598.89","1,589.84","1,605.53","1,587.87","","0.64%"
"01/26/2024","1,588.74","1,589.97","1,595.21","1,583.62","","-0.02%"
"01/25/2024","1,589.12","1,582.65","1,592.50","1,580.60","","0.45%"
"01/24/2024","1,582.07","1,599.99","1,601.02","1,578.46","","-1.12%"
"01/23/2024","1,599.94","1,590.76","1,602.09","1,588.50","","0.61%"
"01/22/2024","1,590.24","1,599.18","1,599.43","1,586.31","","-0.45%"
"01/19/2024","1,597.38","1,592.27","1,607.99","1,589.61","","0.35%"
"01/18/2024","1,591.84","1,582.65","1,593.60","1,581.63","","0.63%"
"01/17/2024","1,581.89","1,605.54","1,608.38","1,580.24","","-1.42%"
"01/16/2024","1,604.73","1,613.75","1,619.41","1,602.05","","-0.58%"
"01/15/2024","1,614.02","1,607.20","1,616.92","1,605.45","","0.49%"
"01/12/2024","1,606.21","1,590.52","1,614.55","1,589.07","","1.01%"
"01/11/2024","1,590.17","1,588.65","1,601.60","1,581.09","","0.14%"
"01/10/2024","1,587.99","1,597.31","1,602.61","1,585.83","","-0.56%"
"01/09/2024","1,596.88","1,590.83","1,604.98","1,589.84","","0.42%"
"01/08/2024","1,590.14","1,608.24","1,609.44","1,587.03","","-1.12%"
"01/05/2024","1,608.09","1,611.18","1,617.69","1,604.06","","-0.16%"
"01/04/2024","1,610.65","1,611.92","1,616.62","1,606.61","","-0.05%"
"01/03/2024","1,611.39","1,631.89","1,635.69","1,605.73","","-1.21%"
"01/02/2024","1,631.05","1,620.44","1,639.86","1,619.67","","0.68%"
"01/01/2024","1,620.00","1,620.26","1,622.61","1,617.65","","0.01%"
"12/29/2023","1,619.88","1,622.35","1,627.75","1,616.46","","-0.12%"
"12/28/2023","1,621.79","1,623.39","1,631.94","1,619.86","","-0.06%"
"12/27/2023","1,622.75","1,625.95","1,629.82","1,619.39","","-0.05%"
"12/26/2023","1,623.56","1,617.66","1,626.78","1,615.44","","0.38%"
"12/25/2023","1,617.41","1,615.63","1,619.00","1,613.28","","0.08%"
"12/22/2023","1,616.13","1,612.62","1,626.71","1,610.24","","0.28%"
"12/21/2023","1,611.69","1,607.01","1,615.51","1,604.88","","0.35%"
"12/20/2023","1,606.04","1,602.63","1,615.83","1,601.14","","0.26%"
"12/19/2023","1,601.95","1,602.70","1,606.08","1,591.67","","0.06%"
"12/18/2023","1,600.96","1,591.98","1,607.51","1,590.89","","0.60%"
"12/15/2023","1,591.38","1,595.34","1,604.64","1,588.95","","-0.21%"
"12/14/2023","1,594.73","1,607.08","1,616.08","1,590.38","","-0.74%"
"12/13/2023","1,606.59","1,575.68","1,607.32","1,571.68","","1.99%"
"12/12/2023","1,575.22","1,578.52","1,585.42","1,574.32","","-0.17%"
"12/11/2023","1,577.90","1,597.32","1,600.93","1,574.60","","-1.15%"
"12/08/2023","1,596.33","1,611.59","1,620.62","1,590.92","","-0.86%"
"12/07/2023","1,610.24","1,612.64","1,621.44","1,606.71","","-0.12%"
"12/06/2023","1,612.21","1,603.05","1,616.76","1,601.57","","0.58%"
"12/05/2023","1,602.88","1,606.51","1,616.15","1,593.74","","-0.20%"
"12/04/2023","1,606.07","1,629.10","1,662.39","1,600.90","","-1.41%"
"12/01/2023","1,628.96","1,613.37","1,632.46","1,609.23","","1.00%"
"11/30/2023","1,612.79","1,610.06","1,617.13","1,607.44","","0.19%"
"11/29/2023","1,609.79","1,607.16","1,612.98","1,605.06","","0.17%"
"11/28/2023","1,606.99","1,595.94","1,609.41","1,593.11","","0.72%"
"11/27/2023","1,595.51","1,589.71","1,600.86","1,587.63","","0.47%"
"11/24/2023","1,587.98","1,589.84","1,592.31","1,583.34","","-0.05%"
"11/23/2023","1,588.73","1,593.37","1,598.06","1,586.86","","-0.23%"
"11/22/2023","1,592.41","1,593.76","1,604.73","1,590.95","","-0.03%"
"11/21/2023","1,592.88","1,581.43","1,600.92","1,581.22","","0.73%"
"11/20/2023","1,581.26","1,589.91","1,591.07","1,575.83","","-0.45%"
"11/17/2023","1,588.45","1,596.60","1,607.56","1,588.40","","-0.49%"
"11/16/2023","1,596.24","1,577.69","1,598.98","1,576.65","","1.19%"
"11/15/2023","1,577.53","1,570.66","1,584.76","1,569.92","","0.47%"
"11/14/2023","1,570.13","1,585.04","1,587.77","1,570.07","","-0.90%"
"11/13/2023","1,584.41","1,585.27","1,588.58","1,578.07","","0.02%"
"11/10/2023","1,584.16","1,602.24","1,604.83","1,581.79","","-1.10%"
"11/09/2023","1,601.80","1,587.36","1,603.41","1,581.43","","0.93%"
"11/08/2023","1,586.98","1,601.09","1,606.96","1,585.06","","-0.85%"
"11/07/2023","1,600.64","1,602.23","1,603.19","1,590.39","","-0.07%"
"11/06/2023","1,601.77","1,610.71","1,611.38","1,596.81","","-0.47%"
"11/03/2023","1,609.41","1,627.91","1,632.41","1,606.51","","-1.06%"
"11/02/2023","1,626.70","1,631.55","1,635.45","1,624.07","","-0.26%"
"11/01/2023","1,630.86","1,632.42","1,641.79","1,625.80","","-0.05%"
"10/31/2023","1,631.67","1,640.25","1,652.26","1,629.53","","-0.50%"
"10/30/2023","1,639.79","1,656.31","1,657.30","1,638.53","","-0.88%"
"10/27/2023","1,654.42","1,636.46","1,659.18","1,628.31","","1.14%"
"10/26/2023","1,635.77","1,634.48","1,650.26","1,628.46","","0.12%"
"10/25/2023","1,633.83","1,620.87","1,639.10","1,616.98","","0.82%"
"10/24/2023","1,620.48","1,610.76","1,625.69","1,599.59","","0.65%"
"10/23/2023","1,610.06","1,629.46","1,630.64","1,609.61","","-1.09%"
"10/20/2023","1,627.84","1,625.89","1,643.57","1,622.66","","0.16%"
"10/19/2023","1,625.19","1,603.11","1,628.94","1,603.05","","1.42%"
"10/18/2023","1,602.50","1,578.81","1,611.94","1,577.23","","1.54%"
"10/17/2023","1,578.19","1,571.70","1,589.60","1,567.24","","0.47%"
"10/16/2023","1,570.82","1,592.47","1,593.56","1,567.75","","-1.25%"
"10/13/2023","1,590.71","1,533.70","1,592.77","1,532.70","","3.66%"
"10/12/2023","1,534.55","1,522.29","1,535.83","1,521.42","","0.84%"
"10/11/2023","1,521.75","1,514.15","1,528.09","1,512.21","","0.53%"
"10/10/2023","1,513.68","1,520.85","1,523.65","1,512.20","","-0.44%"
"10/09/2023","1,520.38","1,498.99","1,523.14","1,498.99","","1.58%"
"10/06/2023","1,496.73","1,493.04","1,502.03","1,489.50","","0.28%"
"10/05/2023","1,492.48","1,500.84","1,504.57","1,490.80","","-0.57%"
"10/04/2023","1,501.08","1,509.86","1,511.65","1,495.21","","-0.52%"
"10/03/2023","1,508.93","1,511.84","1,516.02","1,503.21","","-0.20%"
"10/02/2023","1,511.94","1,515.10","1,517.56","1,503.47","","-0.19%"
"09/29/2023","1,514.89","1,528.51","1,534.01","1,513.73","","-0.86%"
"09/28/2023","1,528.07","1,545.17","1,547.58","1,522.42","","-1.06%"
"09/27/2023","1,544.46","1,563.32","1,566.66","1,544.70","","-1.17%"
"09/26/2023","1,562.78","1,569.22","1,573.20","1,561.31","","-0.32%"
"09/25/2023","1,567.81","1,572.19","1,577.66","1,567.47","","-0.30%"
"09/22/2023","1,572.45","1,560.80","1,574.94","1,560.44","","0.80%"
"09/21/2023","1,559.91","1,563.71","1,572.92","1,558.42","","-0.21%"
"09/20/2023","1,563.15","1,558.32","1,573.20","1,556.24","","0.35%"
"09/19/2023","1,557.75","1,561.82","1,563.73","1,557.08","","-0.21%"
"09/18/2023","1,561.02","1,553.35","1,562.17","1,551.01","","0.50%"
"09/15/2023","1,553.28","1,539.99","1,556.88","1,538.76","","0.90%"
"09/14/2023","1,539.40","1,526.56","1,540.78","1,525.35","","0.91%"
"09/13/2023","1,525.52","1,532.01","1,535.65","1,526.06","","-0.38%"
"09/12/2023","1,531.33","1,536.68","1,540.70","1,529.60","","-0.30%"
"09/11/2023","1,535.96","1,537.40","1,542.48","1,532.02","","-0.18%"
"09/08/2023","1,538.68","1,539.09","1,544.08","1,537.62","","0.05%"
"09/07/2023","1,537.95","1,532.50","1,543.76","1,531.82","","0.40%"
"09/06/2023","1,531.85","1,532.93","1,540.82","1,528.92","","-0.03%"
"09/05/2023","1,532.35","1,535.94","1,543.94","1,530.45","","-0.19%"
